cancelouPlano;genero;cidadaoIdoso;temParceiro;temDependentes;mesesContrato;assinaturaTelefonica;multiplasLinhas;segurancaOnline;backupOnline;protecaoDispositivo;suporteTecnico;streamingTV;streamingFilmes;contaOnline;gastoDiario;totalServicosMensalmente;validacaoTotalGasto;provedorInternet_DSL;provedorInternet_Fibra ótica;provedorInternet_Não;tipoContrato_Dois anos;tipoContrato_Mensal;tipoContrato_Um ano;formaPagamento_Cartão de Crédito (Automático);formaPagamento_Conta Eletrônica;formaPagamento_Conta Enviada;formaPagamento_Transferência bancária (Automático)
0.0;1.0;1.0;1.0;0.0;42.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;95.05;3992.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;78.8;1576.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.0;0.0;23.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;75.4;1734.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;80.6;2256.8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;70.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;65.2;4564.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;0.0;0.0;28.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;106.15;2972.2000000000003;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;34.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.95;848.3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;44.05;44.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;116.45;8384.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;75.05;225.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;92.3;6645.599999999999;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;67.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.9;1668.3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;76.4;840.4000000000001;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;0.0;58.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;65.25;3784.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;62.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.2;1190.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.9;1412.9;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;1.0;0.0;30.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;94.1;2823.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;72.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.3;1389.6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.6;20.6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.15;100.75;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;19.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.85;396.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.7;157.6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;1.0;65.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;85.75;5573.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;36.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.35;732.6;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;1.0;0.0;42.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.25;2110.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;26.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.4;504.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;75.6;680.4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;91.3;91.3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;1.0;1.0;0.0;37.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;92.5;3422.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;109.9;659.4000000000001;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;60.85;121.7;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;1.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.8;1405.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;69.7;557.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;49.75;2985.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;38.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;78.95;3000.1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;58.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;91.55;5309.9;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;25.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;81.75;2043.75;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;61.55;1169.45;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;31.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;64.0;1984.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;63.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;86.7;5462.1;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;56.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;96.85;5423.599999999999;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;25.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;99.5;2487.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;56.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;4.0;106.6;5969.599999999999;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;27.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;50.35;1359.45;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;61.35;3681.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;44.95;943.95;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.8;20.8;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;78.25;1486.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;74.65;522.5500000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;25.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;4.0;108.9;2722.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;1.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.15;443.3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;61.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.1;1470.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.85;119.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;1.0;0.0;29.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;98.5;2856.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;0.0;31.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;50.4;1562.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;94.25;6786.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;50.25;150.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;70.3;210.9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;30.9;61.8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;41.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;35.4;1451.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;1.0;1.0;0.0;36.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;96.5;3474.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;49.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;49.8;2440.2;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;71.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;105.25;7472.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;64.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;99.0;6336.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.25;364.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;4.0;107.45;7736.400000000001;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;58.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;82.5;4785.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;78.55;549.85;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;96.2;673.4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;45.45;136.35000000000002;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;52.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;103.05;5358.599999999999;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.95;230.45;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;49.5;49.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;33.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;70.4;2323.2000000000003;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;52.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;94.6;4919.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;36.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;51.05;1837.8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;54.75;54.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;51.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;93.5;4768.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;73.35;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;1.0;1.0;31.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;104.2;3230.2000000000003;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;87.55;6303.599999999999;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;100.75;1108.25;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;320.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;30.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;74.85;2245.5;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;65.55;4719.599999999999;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;13.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;76.2;990.6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;71.15;569.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;44.85;852.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;0.0;38.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;95.0;3610.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.25;182.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;34.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;60.8;2067.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.7;1398.7;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;80.4;241.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;1.0;0.0;55.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;104.15;5728.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;74.95;224.85;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;48.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;78.75;3780.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.65;413.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;0.0;0.0;21.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;94.25;1979.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;34.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;103.8;3529.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;1.0;1.0;68.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;84.65;5756.200000000001;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;67.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;65.65;4398.55;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;74.4;74.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;24.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;53.6;1286.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;1.0;1.0;39.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;3.0;80.0;3120.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;1.0;0.0;29.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;51.6;1496.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;69.55;69.55;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;67.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;59.55;3989.85;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;89.5;895.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;56.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;68.75;3850.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;29.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;3.0;75.55;2190.95;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;89.15;624.0500000000001;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;35.75;2466.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.1;96.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;74.25;668.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;0.0;0.0;35.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;110.8;3878.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;71.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;106.8;7582.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;58.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.5;1421.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;9.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;88.05;792.4499999999999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
